date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2018-06-03,6616.419921875,7719.75,530.780029296875,12.710000038146973,0.080239996314048,0.016200000420212
2018-06-04,6407.5400390625,7503.2001953125,505.5799865722656,12.430000305175781,0.07898999750614101,0.015990000218153
2018-06-05,6503.14013671875,7629.39990234375,518.5999755859375,12.199999809265137,0.07982999831438001,0.016019999980926
2018-06-06,6495.830078125,7661.7900390625,514.8499755859375,13.050000190734863,0.07927999645471501,0.015860000625252002
2018-06-07,6519.5498046875,7700.10986328125,511.739990234375,12.350000381469727,0.07863999903202,0.015809999778866
2018-06-08,6476.919921875,7627.52001953125,509.3399963378906,13.350000381469727,0.07874999940395301,0.015750000253319
2018-06-09,6371.27978515625,7513.68994140625,505.0,14.0,0.07917000353336301,0.015659999102354
2018-06-10,5751.72021484375,6773.72021484375,447.0,12.8100004196167,0.07752999663352901,0.015750000253319
2018-06-11,5852.52978515625,6887.3701171875,452.3800048828125,12.369999885559082,0.077270001173019,0.015569999814033002
2018-06-12,5587.7900390625,6556.93994140625,421.489990234375,12.460000038146973,0.075539998710155,0.015259999781847002
2018-06-13,5345.66015625,6310.43017578125,403.9100036621094,14.0,0.075479999184608,0.014849999919533001
2018-06-14,5746.0400390625,6643.259765625,450.2900085449219,12.390000343322754,0.07813999801874101,0.015180000104010001
2018-06-15,5515.0,6396.7099609375,421.1400146484375,12.710000038146973,0.07624000310897801,0.014960000291466002
2018-06-16,5626.18017578125,6503.10009765625,428.1099853515625,12.729999542236328,0.07660000026226,0.014890000224113001
2018-06-17,5584.56982421875,6457.77978515625,426.7200012207031,14.899999618530273,0.076949998736381,0.014729999937117001
2018-06-18,5770.27978515625,6714.81982421875,444.7699890136719,11.0,0.077179998159408,0.014729999937117001
2018-06-19,5821.740234375,6741.27978515625,465.70001220703125,14.0,0.079690001904964,0.014650000259280002
2018-06-20,5837.2900390625,6761.27001953125,462.760009765625,12.270000457763672,0.079329997301101,0.014469999819993001
2018-06-21,5793.58984375,6720.64013671875,453.1700134277344,12.430000305175781,0.078230001032352,0.01439999975264
2018-06-22,5210.14013671875,6051.47021484375,397.32000732421875,12.739999771118164,0.076389998197555,0.014019999653100001
2018-06-23,5291.81982421875,6166.5400390625,407.6300048828125,12.65999984741211,0.076949998736381,0.013430000282824001
2018-06-24,5280.81005859375,6157.77978515625,390.4200134277344,13.850000381469727,0.074129998683929,0.013120000250637
2018-06-25,5344.7998046875,6260.35009765625,392.20001220703125,13.850000381469727,0.073490001261234,0.013059999793767001
2018-06-26,5215.2001953125,6088.39013671875,369.239990234375,13.520000457763672,0.07089000195264801,0.012470000423491001
